0	0
3	0
7	0
11	0
14	0
18	0
21	0
25	0
29	0
32	0
35	0
38	0
41	0
45	0
48	0
51	0
55	0
58	0
61	0
65	0
68	0
71	0
74	0
78	0
81	0
84	0
88	0
91	0
95	0
98	0
101	0
105	0
108	0
111	0
115	3
118	2
121	2
124	1
127	1
130	3
133	5
136	2
140	1
143	0
146	0
149	0
154	0
157	0
160	0
163	0
166	0
169	0
173	0
176	0
179	0
182	0
185	0
188	0
191	0
194	0
198	0
201	0
204	0
207	0
210	0
213	0
216	0
219	0
222	0
226	0
229	0
232	0
235	0
239	0
242	0
245	0
248	0
251	0
254	0
258	0
261	0
264	0
267	0
270	0
274	0
277	0
280	0
283	0
286	0
290	0
293	0
296	0
299	0
302	0
306	0
309	0
312	0
315	0
318	0
322	0
325	0
328	0
331	0
334	0
337	0
341	0
344	0
347	0
351	0
354	0
357	0
360	0
363	0
366	0
369	0
373	0
376	0
379	0
382	0
385	0
388	0
391	0
394	0
398	0
401	10
404	13
407	7
410	7
413	4
416	0
419	0
423	0
426	0
429	0
432	0
435	0
438	0
442	0
445	0
448	0
451	0
454	0
458	0
461	0
464	0
467	0
470	0
474	0
477	0
480	12
483	9
486	2
489	2
493	2
496	2
499	2
502	0
505	0
509	0
512	0
515	0
518	0
521	0
524	0
528	0
531	0
534	0
537	0
540	0
544	5
547	4
550	4
553	4
556	0
560	0
563	0
566	0
569	0
572	0
576	0
579	0
582	0
585	0
588	0
592	0
595	0
598	0
601	1
604	0
608	0
611	0
614	2
617	4
620	2
623	0
626	0
630	0
633	0
636	0
639	0
642	0
645	0
648	0
652	2
655	4
658	3
661	4
664	9
667	9
670	9
674	7
677	0
680	0
683	0
686	0
689	0
692	3
696	3
699	0
702	0
705	0
708	0
711	0
714	0
717	0
721	0
724	0
727	0
730	0
733	0
737	0
740	0
743	0
746	2
749	9
752	6
756	0
759	0
762	0
765	0
770	0
773	1
776	1
779	1
782	1
786	0
789	0
792	0
795	0
799	0
802	0
805	0
808	0
811	0
814	0
818	0
821	0
824	0
827	0
830	0
834	0
837	0
840	0
843	0
846	0
849	0
853	0
856	0
859	1
862	3
866	3
869	2
872	2
875	0
878	0
881	1
884	2
887	2
890	1
894	0
897	0
900	0
903	0
906	0
909	0
913	0
916	0
919	0
922	0
925	0
928	0
931	0
935	0
938	0
941	0
944	0
947	5
950	7
954	6
957	9
960	11
963	4
966	4
970	5
973	4
976	2
979	1
982	0
985	0
989	0
992	0
996	0
1000	0
1003	0
1006	0
1009	9
1013	13
1016	11
1019	12
1022	9
1026	3
1029	1
1032	1
1035	0
1039	0
1042	0
1045	0
1049	0
1052	0
1055	9
1058	7
1061	5
1064	4
1067	8
1071	10
1074	10
1077	7
1080	4
1083	0
1086	0
1090	0
1093	0
1096	0
1099	0
1102	0
1106	0
1109	0
1112	0
1115	0
1118	0
1121	0
1124	0
1127	0
1130	0
1134	0
1137	0
1140	0
1143	0
1146	0
1149	0
1152	3
1156	2
1159	0
1162	0
1165	0
1168	0
1172	0
1175	0
1178	0
1181	0
1185	0
1188	0
1191	0
1194	0
1197	0
1201	0
1204	0
1207	0
1210	0
1213	0
1217	0
1220	7
1223	14
1226	12
1229	5
1232	1
1236	1
1239	5
1242	14
1245	15
1248	16
1251	17
1255	10
1258	4
1261	2
1264	11
1267	4
1270	5
1274	10
1277	10
1280	0
1283	0
1286	0
1289	0
1293	0
1296	0
1299	0
1302	0
1305	0
1309	8
1312	9
1315	18
1318	20
1322	6
1325	1
1328	1
1331	0
1334	3
1337	20
1341	26
1344	29
1347	28
1352	24
1355	20
1358	18
1361	21
1364	23
1367	26
1371	30
1374	32
1377	29
1380	27
1383	22
1386	15
1390	1
1393	0
1396	6
1399	15
1402	16
1405	17
1408	17
1412	22
1415	27
1418	26
1421	26
1424	14
1427	1
1430	0
1433	0
1437	13
1440	25
1443	19
1446	6
1449	0
1453	0
1456	0
1459	9
1462	16
1465	10
1469	6
1472	0
1475	0
1478	0
1481	0
1484	0
1487	0
1490	0
1494	14
1497	21
1500	25
1503	25
1506	27
1509	30
1513	30
1516	30
1519	16
1522	3
1525	0
1529	14
1532	15
1535	17
1538	8
1541	1
1544	5
1548	9
1551	8
1554	6
1557	5
1561	1
1564	0
1567	0
1570	0
1574	0
1577	0
1580	9
1583	16
1586	22
1589	12
1593	2
1596	0
1599	0
1602	0
1605	0
1609	0
1612	0
1615	0
1618	0
1621	1
1625	2
1628	2
1631	0
1634	2
1638	5
1641	1
1644	0
1647	0
1650	0
1653	0
1656	6
1660	5
1663	10
1666	16
1669	18
1672	13
1675	2
1678	0
1682	0
1685	0
1688	0
1691	0
1694	2
1697	1
1700	9
1704	10
1707	7
1710	0
1713	3
1716	9
1719	2
1723	7
1726	10
1729	14
1732	9
1735	6
1739	3
1742	4
1745	4
1748	6
1751	5
1754	4
1757	4
1760	5
1764	6
1767	7
1770	5
1773	4
1776	6
1780	8
1783	11
1786	9
1789	9
