0.20049810409545898,0.0,"","",0.0
0.25064945220947266,0.0,"","",0.0
0.300753116607666,0.0,"","",0.0
0.3509044647216797,0.0,"","",0.0
0.40099620819091797,0.0,"","",0.0
0.45114755630493164,0.0,"","",0.0
0.5514025688171387,0.0,"","",0.0
0.6015539169311523,0.0,"","",0.0
0.651705265045166,0.0,"","",0.0
0.7017970085144043,0.0,"","",0.0
0.751948356628418,0.0,"","",0.0
0.8020997047424316,0.0,"","",0.0
0.852203369140625,0.0,"","",0.0
0.9023547172546387,0.0,"","",0.0
0.9525060653686523,0.0,"","",0.0
1.0025978088378906,0.0,"","",0.0
1.102900505065918,0.0,"","",0.0
1.2045025825500488,0.0,"","",0.0
1.253354549407959,0.0,"","",0.0
1.3047456741333008,0.0,"","",0.0
1.3548970222473145,0.0,"","",0.0
1.4050483703613281,0.0,"","",0.0
1.453852653503418,0.0,"","",0.0
1.5040040016174316,0.0,"","",0.0
1.5541553497314453,0.0,"","",0.0
1.6042470932006836,0.0,"","",0.0
1.6543984413146973,0.0,"","",0.0
1.7559528350830078,0.0,"","",0.0
1.8061518669128418,0.0,"","",0.0
1.8562555313110352,0.0,"","",0.0
1.9063472747802734,0.0,"","",0.0
1.9565463066101074,0.0,"","",0.0
2.0066022872924805,0.0,"","",0.0
2.1056056022644043,0.0,"","",0.0
2.155745029449463,0.0,"","",0.0
2.25600004196167,0.0,"","",0.0
2.3061037063598633,0.0,"","",0.0
2.356255054473877,0.0,"","",0.0
2.407705783843994,0.0,"","",0.0
2.4579524993896484,0.0,"","",0.0
2.5066018104553223,0.0,"","",0.0
2.5581002235412598,0.0,"","",0.0
2.6082515716552734,0.0,"","",0.0
2.658355236053467,0.0,"","",0.0
2.7084946632385254,0.0,"","",0.0
2.758646011352539,0.0,"","",0.0
2.8087496757507324,0.0,"","",0.0
2.8589963912963867,0.0,"","",0.0
2.9090046882629395,0.0,"","",0.0
2.959156036376953,0.0,"","",0.0
3.0092954635620117,0.0,"","",0.0
3.158402442932129,0.0,"","",0.0
3.2085061073303223,0.0,"","",0.0
3.2585978507995605,0.0,"","",0.0
