"Time","NEDC","Speed"
1,0,0.0,0.0,0.0,0.0
2,0,0.0,0.0,0.0,0.0
3,0,0.0,0.0,0.0,0.0
4,0,0.0,0.0,0.0,0.0
5,0,0.0,0.0,0.0,0.0
6,0,0.0,0.0,0.0,0.0
7,0,0.0,0.0,0.0,0.0
8,0,0.0,0.0,0.0,0.0
9,0,0.0,0.0,0.0,0.0
10,0,0.0,0.0,0.0,0.0
11,0,0.0,0.0,0.0,0.0
12,4,0.0,0.0,0.0,0.0
13,7,0.8526605597899287,4.0,280.0,0.0
14,11,1.7053211195798574,6.147339440210072,280.0,0.0
15,15,2.557981679369786,9.294678880420143,280.0,0.0
16,15,3.410642239159715,12.442018320630215,280.0,0.0
17,15,4.263302798949644,11.589357760840285,280.0,0.0
18,15,5.115963358739572,10.736697201050356,280.0,0.0
19,15,5.9686239185295005,9.884036641260428,280.0,0.0
20,15,6.821284478319429,9.0313760814705,280.0,0.0
21,15,7.673945038109357,8.178715521680571,280.0,0.0
22,15,8.526605597899286,7.326054961890643,280.0,0.0
23,15,9.379266157689214,6.473394402100714,280.0,0.0
24,12,10.231926717479142,5.620733842310786,280.0,0.0
25,10,11.08458727726907,1.7680732825208576,280.0,0.0
26,7,11.606967553138542,-1.0845872772690708,171.54127227309291,0.0
27,3,11.606967553138542,-4.606967553138542,0.0,0.0
28,0,11.606967553138542,-8.606967553138542,0.0,0.0
29,0,5.516534983210479,-11.606967553138542,0.0,500.0
30,0,5.516534983210479,-5.516534983210479,0.0,0.0
31,0,5.516534983210479,-5.516534983210479,0.0,0.0
32,0,5.516534983210479,-5.516534983210479,0.0,0.0
33,0,5.516534983210479,-5.516534983210479,0.0,0.0
34,0,5.516534983210479,-5.516534983210479,0.0,0.0
35,0,5.516534983210479,-5.516534983210479,0.0,0.0
36,0,5.516534983210479,-5.516534983210479,0.0,0.0
37,0,5.516534983210479,-5.516534983210479,0.0,0.0
38,0,5.516534983210479,-5.516534983210479,0.0,0.0
39,0,5.516534983210479,-5.516534983210479,0.0,0.0
40,0,5.516534983210479,-5.516534983210479,0.0,0.0
41,0,5.516534983210479,-5.516534983210479,0.0,0.0
42,0,5.516534983210479,-5.516534983210479,0.0,0.0
43,0,5.516534983210479,-5.516534983210479,0.0,0.0
44,0,5.516534983210479,-5.516534983210479,0.0,0.0
45,0,5.516534983210479,-5.516534983210479,0.0,0.0
46,0,5.516534983210479,-5.516534983210479,0.0,0.0
47,0,5.516534983210479,-5.516534983210479,0.0,0.0
48,0,5.516534983210479,-5.516534983210479,0.0,0.0
49,0,5.516534983210479,-5.516534983210479,0.0,0.0
50,3,5.516534983210479,-5.516534983210479,0.0,0.0
51,5,5.516534983210479,-2.5165349832104793,0.0,0.0
52,8,5.516534983210479,-0.5165349832104793,0.0,0.0
53,11,6.272803794437071,2.4834650167895207,248.34650167895208,0.0
54,13,7.125464354227,4.727196205562929,280.0,0.0
55,16,7.978124914016928,5.874535645773,280.0,0.0
56,19,8.830785473806857,8.021875085983073,280.0,0.0
57,21,9.683446033596786,10.169214526193143,280.0,0.0
58,24,10.536106593386714,11.316553966403214,280.0,0.0
59,27,11.388767153176643,13.463893406613286,280.0,0.0
60,29,12.241427712966571,15.611232846823357,280.0,0.0
61,32,13.0940882727565,16.75857228703343,280.0,0.0
62,32,13.946748832546428,18.9059117272435,280.0,0.0
63,32,14.799409392336356,18.053251167453574,280.0,0.0
64,32,15.652069952126284,17.200590607663642,280.0,0.0
65,32,16.504730511916215,16.347930047873717,280.0,0.0
66,32,17.357391071706143,15.495269488083785,280.0,0.0
67,32,18.21005163149607,14.642608928293857,280.0,0.0
68,32,19.062712191286,13.789948368503929,280.0,0.0
69,32,19.915372751075928,12.937287808714,280.0,0.0
70,32,20.768033310865857,12.084627248924072,280.0,0.0
71,32,21.620693870655785,11.231966689134143,280.0,0.0
72,32,22.473354430445713,10.379306129344215,280.0,0.0
73,32,23.32601499023564,9.526645569554287,280.0,0.0
74,32,24.17867555002557,8.673985009764358,280.0,0.0
75,32,25.0313361098155,7.82132444997443,280.0,0.0
76,32,25.883996669605427,6.9686638901845015,280.0,0.0
77,32,26.736657229395355,6.116003330394573,280.0,0.0
78,32,27.589317789185284,5.263342770604645,280.0,0.0
79,32,28.441978348975212,4.410682210814716,280.0,0.0
80,32,29.29463890876514,3.558021651024788,280.0,0.0
81,32,30.14729946855507,2.7053610912348596,280.0,0.0
82,32,30.999960028344997,1.8527005314449312,280.0,0.0
83,32,31.852620588134926,1.0000399716550028,280.0,0.0
84,32,32.70528114792486,0.14737941186507442,280.0,0.0
85,32,33.343168344000894,-0.7052811479248575,209.47188520751425,0.0
86,29,33.57203172861696,-1.343168344000894,75.15505080742486,0.0
87,27,33.57203172861696,-4.572031728616963,0.0,0.0
88,24,33.57203172861696,-6.572031728616963,0.0,0.0
89,21,33.57203172861696,-9.572031728616963,0.0,0.0
90,18,27.4815991586889,-12.572031728616963,0.0,500.0
91,15,27.4815991586889,-9.481599158688901,0.0,0.0
92,13,21.39116658876084,-12.481599158688901,0.0,500.0
93,10,21.39116658876084,-8.39116658876084,0.0,0.0
94,7,15.300734018832777,-11.39116658876084,0.0,500.0
95,3,15.300734018832777,-8.300734018832777,0.0,0.0
96,0,9.210301448904715,-12.300734018832777,0.0,500.0
97,0,9.210301448904715,-9.210301448904715,0.0,0.0
98,0,9.210301448904715,-9.210301448904715,0.0,0.0
99,0,9.210301448904715,-9.210301448904715,0.0,0.0
100,0,9.210301448904715,-9.210301448904715,0.0,0.0
